Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21
2012-02-01,1,17.3,25.7,0.0,8.8,10.6,NNE,E,13.0,33.0,91.0,,1014.2,1008.6,1.0,6.0,21.8,25.0,No,Yes
2012-02-03,1,16.9,19.4,0.6,1.2,0.9,ESE,S,26.0,24.0,78.0,68.0,1009.4,1009.3,8.0,8.0,18.2,18.4,No,No
2012-02-10,1,12.6,26.2,0.0,7.8,9.8,NNE,E,20.0,31.0,59.0,69.0,1018.6,1015.1,6.0,1.0,21.4,22.0,No,No
2012-02-27,1,13.8,21.5,3.6,1.6,4.5,NW,SSE,4.0,17.0,90.0,63.0,1017.9,1016.4,7.0,5.0,16.7,20.9,Yes,No
2012-03-03,1,13.7,26.0,0.0,6.0,11.9,N,ESE,6.0,28.0,52.0,52.0,1016.0,1013.2,1.0,3.0,20.9,22.8,No,No
2012-03-16,1,10.2,22.3,0.0,3.6,11.3,W,ESE,2.0,31.0,79.0,58.0,1020.6,1016.6,3.0,1.0,15.8,21.4,No,No
2012-03-19,1,16.0,21.3,0.0,7.4,2.7,SSE,SSW,31.0,22.0,82.0,56.0,1008.5,1010.5,8.0,6.0,20.8,21.2,No,No
2012-03-28,1,16.8,21.6,7.4,4.4,4.2,ESE,ESE,19.0,15.0,70.0,64.0,1023.7,1022.0,7.0,4.0,20.5,20.5,Yes,No
2012-03-31,1,13.2,22.4,0.6,4.0,8.1,WNW,WSW,9.0,9.0,63.0,52.0,1018.1,1014.1,4.0,6.0,17.8,22.0,No,No
2012-04-02,1,16.3,25.0,2.6,9.8,10.7,NW,W,11.0,17.0,62.0,54.0,1009.4,1008.9,2.0,5.0,19.6,23.8,Yes,No
2012-04-15,1,12.9,24.7,0.0,3.0,10.1,NW,ESE,2.0,15.0,89.0,66.0,1020.3,1016.0,1.0,2.0,15.9,21.6,No,No
2012-04-19,1,11.8,17.4,6.5,1.8,1.1,N,WSW,4.0,9.0,72.0,61.0,1018.3,1016.3,8.0,7.0,13.6,17.1,Yes,Yes
2012-04-27,1,16.1,21.0,0.0,2.2,0.0,NNE,,2.0,0.0,64.0,67.0,1020.4,1019.3,8.0,8.0,19.4,20.7,No,No
2012-05-10,1,13.9,18.6,2.8,,,NNW,SSW,2.0,4.0,86.0,64.0,1023.7,1023.2,7.0,6.0,14.9,17.8,Yes,No
2012-05-11,1,12.4,18.6,0.0,,,NNW,E,11.0,6.0,83.0,69.0,1026.7,1024.6,3.0,1.0,15.0,18.0,No,No
2012-05-29,1,8.7,23.1,0.0,1.0,9.5,N,N,11.0,6.0,71.0,37.0,1027.9,1023.4,0.0,0.0,11.2,21.7,No,No
2012-06-05,1,11.4,19.0,0.0,1.6,4.1,NE,E,4.0,7.0,73.0,58.0,1024.1,1021.0,7.0,6.0,12.5,18.0,No,No
2012-06-08,1,8.5,19.3,5.4,1.8,9.5,NW,WSW,6.0,4.0,97.0,67.0,1016.9,1016.6,1.0,1.0,10.2,18.5,Yes,No
2012-06-16,1,11.9,18.1,7.8,1.4,5.9,NNW,WNW,22.0,4.0,88.0,80.0,1021.7,1020.6,3.0,7.0,13.1,16.8,Yes,No
2012-06-22,1,10.3,17.0,2.4,1.2,1.0,W,WNW,2.0,4.0,89.0,73.0,1031.7,1030.5,8.0,7.0,10.9,15.4,Yes,No
2012-06-29,1,8.5,16.0,3.0,2.0,3.5,WNW,NW,4.0,4.0,90.0,84.0,1024.3,1022.9,5.0,8.0,11.6,14.9,Yes,Yes
2012-07-03,1,7.1,20.5,0.0,1.6,9.6,N,N,2.0,6.0,84.0,39.0,1027.7,1024.6,1.0,2.0,10.1,20.0,No,No
2012-07-05,1,6.9,21.8,0.0,3.4,7.8,N,NNW,6.0,6.0,56.0,40.0,1023.8,1020.2,1.0,7.0,10.7,19.8,No,No
2012-07-27,1,8.8,15.4,0.0,1.0,5.0,NW,SSW,7.0,4.0,87.0,81.0,1030.7,1028.7,6.0,6.0,11.0,14.7,No,No
2012-07-31,1,12.8,20.1,0.0,3.4,2.6,NNW,WNW,13.0,19.0,51.0,92.0,1011.8,1008.3,8.0,8.0,15.7,14.4,No,Yes
2012-08-17,1,10.1,17.7,0.8,1.4,4.0,WSW,ESE,2.0,13.0,89.0,74.0,1025.9,1022.3,8.0,5.0,12.0,15.5,No,No
2012-08-21,1,9.6,17.7,3.4,2.2,3.2,N,W,13.0,22.0,86.0,86.0,999.7,996.6,8.0,7.0,14.6,17.0,Yes,Yes
2012-08-30,1,7.3,21.4,0.0,1.8,10.7,N,NE,6.0,6.0,85.0,49.0,1024.7,1019.7,0.0,4.0,12.8,20.5,No,No
2012-09-06,1,10.4,14.1,23.0,1.2,2.5,SW,SW,20.0,24.0,73.0,62.0,1022.9,1025.1,7.0,7.0,12.1,13.7,Yes,No
2012-09-08,1,8.5,22.5,0.0,3.2,10.9,NNE,NNW,6.0,4.0,65.0,41.0,1028.0,1022.3,0.0,1.0,14.4,22.1,No,No
2012-09-13,1,10.2,18.5,0.0,3.8,8.7,NW,SW,7.0,19.0,70.0,65.0,1031.2,1027.5,6.0,1.0,14.2,16.6,No,No
2012-09-24,1,6.8,22.8,0.0,2.8,10.3,W,SW,2.0,13.0,80.0,66.0,1011.7,1006.3,1.0,7.0,11.7,17.4,No,No
2012-10-17,1,12.2,20.4,0.0,3.6,8.9,NNE,SW,6.0,28.0,80.0,72.0,1014.9,1012.8,4.0,2.0,16.8,18.2,No,No
2012-10-29,1,14.1,19.5,0.0,6.2,5.2,SW,SW,19.0,26.0,69.0,80.0,1007.5,1007.6,7.0,8.0,18.4,17.5,No,Yes
2012-10-31,1,13.7,19.1,0.0,4.4,2.5,E,E,33.0,31.0,52.0,52.0,1022.3,1022.4,6.0,5.0,16.3,16.8,No,No
2012-11-02,1,11.3,19.6,6.6,2.0,7.0,WSW,SW,11.0,22.0,78.0,74.0,1010.5,1008.4,5.0,3.0,15.8,18.5,Yes,No
2012-11-15,1,14.4,20.0,0.0,4.4,11.5,SSW,SSW,7.0,15.0,67.0,66.0,1020.0,1019.2,3.0,1.0,17.5,18.8,No,No
2012-11-20,1,14.3,20.2,0.0,5.8,7.6,WSW,SW,37.0,15.0,72.0,67.0,1017.7,1019.0,3.0,6.0,18.4,18.8,No,No
2013-01-08,1,21.0,26.6,0.0,6.0,7.5,ENE,E,7.0,31.0,88.0,76.0,1014.2,1009.8,7.0,6.0,23.0,24.4,No,No
2013-01-10,1,18.3,21.1,0.0,7.8,6.0,WSW,WSW,33.0,33.0,68.0,79.0,1009.1,1008.9,7.0,8.0,19.9,18.7,No,No
2013-01-13,1,18.0,25.1,0.0,3.8,5.3,E,E,19.0,20.0,66.0,72.0,1017.0,,5.0,5.0,22.0,23.6,No,No
2013-01-19,1,15.8,22.5,0.0,7.0,12.6,NE,ESE,7.0,20.0,50.0,61.0,1020.0,1015.6,3.0,0.0,20.0,21.0,No,No
2013-01-26,1,16.1,23.6,0.0,6.4,11.3,SSE,S,7.0,17.0,68.0,65.0,1023.7,1022.0,6.0,2.0,20.0,22.1,No,No
2013-01-29,1,10.4,22.9,0.0,7.4,13.0,W,S,6.0,9.0,65.0,48.0,1024.0,1021.1,1.0,1.0,18.8,22.1,No,Yes
2013-03-07,1,18.2,22.0,0.2,4.0,3.7,SE,SE,11.0,19.0,61.0,69.0,1021.7,1019.7,7.0,7.0,19.7,20.1,No,No
2013-03-13,1,14.3,22.0,0.0,3.4,5.7,SW,SE,6.0,13.0,71.0,61.0,1025.4,1021.9,7.0,2.0,17.5,20.5,No,No
2013-03-17,1,17.4,22.9,6.4,1.4,2.6,E,E,13.0,17.0,89.0,85.0,1020.5,1017.5,8.0,8.0,20.4,21.2,Yes,Yes
2013-03-20,1,16.4,20.6,1.6,2.2,3.8,SW,SSW,43.0,19.0,77.0,68.0,1016.8,1019.5,8.0,8.0,19.9,17.7,Yes,No
2013-03-21,1,13.0,18.2,0.4,5.0,1.5,NNW,SW,4.0,11.0,64.0,62.0,1021.3,1018.0,8.0,6.0,14.8,17.7,No,No
2013-03-24,1,16.8,23.2,0.0,6.6,4.6,NW,SW,9.0,24.0,71.0,83.0,1018.2,1014.0,8.0,6.0,19.9,21.1,No,No
2013-04-01,1,13.4,22.6,0.0,4.0,11.2,N,ESE,4.0,24.0,75.0,74.0,1022.4,1020.6,1.0,1.0,19.0,21.6,No,No
2013-04-04,1,18.3,34.4,0.0,3.8,7.9,N,NNE,6.0,6.0,51.0,32.0,1016.2,1011.8,6.0,6.0,24.5,32.1,No,No
2013-04-19,1,16.0,23.6,0.2,2.0,10.6,NW,WSW,9.0,24.0,84.0,74.0,1013.7,1012.0,1.0,1.0,20.1,22.0,No,Yes
2013-04-25,1,12.8,23.4,0.0,3.4,,N,SSE,7.0,15.0,83.0,82.0,1018.6,1014.8,3.0,6.0,18.0,21.6,No,No
2013-05-02,1,16.4,22.5,7.2,1.6,7.4,N,W,20.0,7.0,68.0,80.0,1003.6,1004.0,2.0,6.0,19.5,19.9,Yes,Yes
2013-05-13,1,12.8,18.5,1.8,0.6,,W,,7.0,0.0,91.0,74.0,1031.6,1028.1,7.0,7.0,14.3,17.3,Yes,Yes
2013-05-22,1,12.6,21.5,0.4,1.6,,NNW,NNW,4.0,2.0,88.0,63.0,1024.9,1022.9,7.0,5.0,14.0,20.1,No,No
2013-05-25,1,9.2,19.6,0.0,0.6,9.0,N,E,11.0,19.0,74.0,59.0,1024.4,1019.4,1.0,1.0,12.0,18.6,No,No
2013-06-01,1,12.5,15.6,0.0,1.8,0.0,S,S,11.0,11.0,84.0,67.0,1035.3,1033.5,8.0,8.0,13.3,15.1,No,No
2013-06-08,1,13.0,20.4,0.0,3.4,3.5,NW,WNW,13.0,11.0,75.0,55.0,1017.0,1013.6,7.0,8.0,15.4,20.1,No,Yes
2013-06-15,1,6.4,16.6,0.0,1.8,6.9,N,ENE,6.0,6.0,75.0,59.0,1022.0,1020.1,0.0,2.0,9.6,15.9,No,No
2013-06-18,1,11.3,15.9,10.6,2.2,6.3,NW,SSW,6.0,13.0,92.0,85.0,1016.4,1015.1,4.0,6.0,12.8,14.3,Yes,Yes
2013-06-20,1,11.8,16.0,8.2,1.0,0.6,SSW,SE,4.0,9.0,68.0,59.0,1026.9,1025.9,8.0,8.0,13.8,13.9,Yes,No
2013-07-04,1,10.6,15.1,7.8,2.6,3.0,SW,SW,33.0,17.0,61.0,66.0,1022.3,1023.2,7.0,7.0,12.2,12.3,Yes,Yes
2013-07-16,1,10.3,17.2,0.2,1.6,1.6,NNE,NNW,9.0,7.0,80.0,91.0,1008.4,1000.7,2.0,8.0,12.2,12.2,No,Yes
2013-07-28,1,10.4,18.5,1.8,2.6,6.8,NW,W,7.0,9.0,85.0,64.0,1018.0,1016.8,4.0,3.0,12.5,17.2,Yes,Yes
2013-08-01,1,12.8,16.9,10.6,0.8,6.9,W,SW,7.0,31.0,89.0,69.0,1018.9,1020.5,7.0,4.0,15.0,16.0,Yes,No
2013-08-05,1,14.0,17.0,14.0,2.2,0.0,WSW,WNW,9.0,6.0,99.0,85.0,1011.0,1009.4,8.0,8.0,14.0,16.5,Yes,Yes
2013-08-16,1,5.7,14.5,36.0,4.4,5.5,NW,W,15.0,22.0,92.0,66.0,1012.6,1010.3,8.0,7.0,8.4,13.8,Yes,Yes
2013-08-20,1,8.8,16.5,1.4,1.6,8.0,NW,W,6.0,22.0,92.0,77.0,1025.8,1023.5,7.0,5.0,11.1,15.0,Yes,Yes
2013-09-06,1,9.0,17.7,0.0,2.6,9.1,SW,S,7.0,11.0,83.0,60.0,1026.2,1023.2,6.0,2.0,13.9,16.9,No,No
2013-09-17,1,7.0,15.5,21.6,4.6,9.2,SW,WSW,41.0,19.0,65.0,54.0,1012.8,1013.6,6.0,5.0,11.5,14.2,Yes,No
2013-10-04,1,12.8,18.4,0.0,4.0,7.7,WNW,SW,9.0,37.0,76.0,79.0,1013.4,1013.5,7.0,3.0,17.9,16.9,No,No
2013-10-18,1,14.0,20.8,0.0,7.0,6.6,NW,WSW,11.0,39.0,73.0,71.0,1012.6,1009.2,8.0,6.0,17.5,18.8,No,Yes
2013-10-20,1,11.0,14.8,20.8,,,SSW,SSW,33.0,26.0,73.0,59.0,1019.3,1021.0,7.0,4.0,13.5,14.0,Yes,No
2013-10-21,1,11.8,14.3,0.6,,,S,SSE,15.0,11.0,65.0,70.0,1025.7,1024.9,8.0,8.0,13.0,13.3,No,No
2013-10-28,1,13.6,18.3,0.2,3.8,10.3,E,ESE,17.0,26.0,72.0,74.0,1026.8,1023.9,6.0,2.0,16.4,17.6,No,No
2013-11-12,1,17.0,19.8,0.0,6.6,5.2,SW,SW,22.0,9.0,76.0,78.0,1015.4,1014.6,7.0,6.0,19.1,19.7,No,No
2013-11-16,1,14.8,22.5,0.0,7.4,13.0,NE,E,28.0,20.0,64.0,72.0,1015.9,1011.8,0.0,0.0,20.0,21.2,No,No
2013-11-21,1,13.4,21.1,0.0,3.2,10.9,NE,ENE,15.0,31.0,49.0,54.0,1014.9,1011.9,6.0,7.0,19.1,18.9,No,No
2013-11-26,1,11.1,20.6,0.0,4.0,11.3,N,SE,6.0,22.0,52.0,61.0,1013.2,1011.9,4.0,6.0,19.2,19.2,No,No
2013-12-06,1,15.8,25.4,0.0,6.8,6.6,ENE,E,6.0,13.0,60.0,71.0,1008.7,1006.9,6.0,7.0,20.1,21.3,No,Yes
2013-12-12,1,15.4,22.1,0.0,6.2,11.0,E,ESE,9.0,26.0,68.0,70.0,1019.5,1017.1,8.0,1.0,18.7,19.2,No,No
2013-12-24,1,14.8,26.3,0.0,5.4,9.1,WSW,WSW,7.0,52.0,54.0,67.0,1009.1,1008.5,7.0,2.0,21.8,23.0,No,No
2014-01-04,1,13.0,20.5,0.0,8.0,6.6,W,SW,6.0,35.0,58.0,72.0,1019.4,1017.1,8.0,7.0,17.7,19.2,No,No
2014-01-05,1,16.0,22.4,0.0,4.6,10.9,SE,E,15.0,28.0,54.0,53.0,1021.9,1019.9,7.0,1.0,18.5,19.5,No,No
2014-01-17,1,16.0,22.8,0.0,8.6,11.2,ESE,ESE,13.0,26.0,56.0,56.0,1017.3,1014.6,7.0,0.0,19.1,20.0,No,No
2014-01-27,1,14.8,22.0,0.0,3.8,3.9,SW,WSW,19.0,43.0,71.0,75.0,1010.9,1009.5,8.0,3.0,19.5,20.8,No,No
2014-01-28,1,16.6,21.1,0.0,5.6,6.0,S,ESE,15.0,19.0,52.0,52.0,1021.4,1021.0,7.0,6.0,17.8,19.1,No,No
2014-02-02,1,17.0,20.2,0.0,4.0,7.5,SW,SSE,17.0,24.0,57.0,47.0,1016.9,1018.0,8.0,2.0,18.6,19.2,No,No
2014-02-06,1,18.2,20.0,4.0,5.2,0.4,SSE,SSE,26.0,30.0,94.0,88.0,1016.3,1015.8,8.0,8.0,18.6,19.0,Yes,No
2014-02-09,1,15.9,21.3,0.0,5.8,9.9,ENE,ESE,24.0,41.0,49.0,56.0,1019.0,1013.8,7.0,3.0,19.4,21.1,No,No
2014-02-11,1,17.5,20.9,0.0,7.8,4.8,ESE,SE,19.0,22.0,52.0,60.0,1015.5,1014.1,5.0,5.0,19.9,19.3,No,No
2014-02-21,1,18.6,24.6,0.0,8.6,12.4,NE,E,15.0,37.0,57.0,53.0,1025.7,1023.6,0.0,1.0,22.3,23.0,No,No
2014-02-23,1,15.9,26.4,0.0,6.8,11.3,,ESE,0.0,19.0,81.0,81.0,1018.2,1015.6,0.0,0.0,20.2,20.2,No,No
2014-03-08,1,18.2,22.4,0.0,9.6,3.2,WSW,SW,20.0,37.0,75.0,60.0,1013.2,1013.4,8.0,8.0,19.9,19.4,No,No
2014-03-10,1,10.4,22.6,0.0,4.6,10.9,S,WSW,11.0,39.0,69.0,61.0,1021.4,1019.0,1.0,0.0,18.8,20.1,No,No
2014-03-12,1,13.3,22.8,0.0,6.2,10.9,ESE,ESE,7.0,28.0,71.0,74.0,1023.0,1017.4,1.0,0.0,19.6,21.7,No,No
2014-03-13,1,18.8,19.5,0.0,5.0,0.3,ESE,SSW,19.0,9.0,90.0,77.0,1014.0,1012.7,8.0,7.0,19.0,19.0,No,Yes
2014-03-15,1,15.9,20.2,0.0,5.6,8.3,WSW,W,30.0,26.0,72.0,59.0,1019.4,1017.9,8.0,2.0,16.9,19.6,No,No
2014-03-29,1,16.5,23.8,0.0,4.4,2.1,NW,W,2.0,2.0,77.0,94.0,1005.0,1004.7,7.0,8.0,19.0,15.5,No,Yes
2014-04-08,1,11.8,22.0,0.0,2.0,7.5,N,E,2.0,19.0,85.0,65.0,1019.1,1015.5,8.0,5.0,15.8,21.0,No,No
2014-06-15,1,11.9,17.9,0.0,1.6,1.9,NW,NW,13.0,2.0,84.0,81.0,1028.5,1025.9,7.0,8.0,13.7,17.4,No,No
2014-06-19,1,11.5,18.5,23.0,1.2,4.9,WNW,W,11.0,6.0,93.0,77.0,1016.3,1015.6,5.0,7.0,14.1,17.8,Yes,No
2014-06-29,1,9.5,16.9,0.4,0.6,5.6,N,NE,6.0,4.0,84.0,59.0,1028.1,1024.7,7.0,7.0,11.2,16.1,No,No
2014-07-22,1,9.7,16.5,1.0,1.8,6.7,NW,WNW,2.0,7.0,91.0,88.0,1012.7,1012.6,8.0,6.0,10.5,12.8,No,Yes
2014-07-27,1,11.0,16.9,9.1,2.0,8.1,NW,W,13.0,13.0,81.0,73.0,1016.4,1015.7,4.0,4.0,13.0,14.5,Yes,No
2014-08-01,1,9.5,14.5,0.0,2.2,7.0,NNW,NNE,7.0,7.0,63.0,55.0,1029.2,1025.1,8.0,1.0,10.8,14.2,No,No
2014-08-16,1,10.4,20.0,0.0,3.2,7.3,S,SW,6.0,4.0,74.0,50.0,1025.1,1020.1,7.0,5.0,12.8,19.5,No,No
2014-08-17,1,9.0,21.6,0.0,4.2,2.3,,N,0.0,4.0,82.0,53.0,1019.1,1016.1,8.0,8.0,14.4,21.0,No,No
2014-08-19,1,11.2,18.0,2.6,1.8,8.1,SE,ESE,2.0,19.0,87.0,71.0,1015.5,1014.5,1.0,1.0,14.2,17.3,Yes,No
2014-08-22,1,10.5,16.1,1.2,1.0,10.3,WSW,WSW,31.0,22.0,52.0,58.0,1019.3,1021.1,4.0,2.0,14.5,15.2,Yes,No
2014-09-03,1,11.0,15.5,0.4,0.6,5.0,NW,NNW,19.0,13.0,60.0,61.0,1023.0,1023.7,7.0,7.0,14.8,14.4,No,No
2014-09-17,1,10.1,19.3,0.0,3.0,8.8,E,SE,9.0,22.0,75.0,74.0,1019.7,1016.0,6.0,6.0,16.9,18.0,No,No
2014-09-27,1,14.8,16.6,2.4,3.2,2.6,ENE,ENE,7.0,9.0,78.0,73.0,1000.5,1003.6,7.0,7.0,15.5,13.2,Yes,Yes
2014-10-03,1,14.2,20.5,0.4,4.0,7.1,NW,SW,2.0,30.0,69.0,69.0,1016.4,1014.8,5.0,5.0,18.2,18.2,No,No
2014-10-04,1,11.5,22.2,0.4,3.0,9.9,NW,SW,6.0,13.0,67.0,64.0,1016.7,1012.1,6.0,5.0,16.8,19.8,No,No
2014-10-06,1,11.3,15.7,13.1,4.8,2.3,NE,NE,19.0,7.0,55.0,65.0,1021.2,1020.9,7.0,7.0,13.6,14.4,Yes,No
2014-11-08,1,8.2,21.7,0.0,5.6,12.6,NW,N,6.0,31.0,55.0,63.0,1022.4,1021.1,1.0,1.0,17.0,19.0,No,No
2014-11-12,1,10.9,18.3,0.0,3.8,6.7,WSW,WSW,6.0,30.0,51.0,70.0,1018.0,1016.8,2.0,7.0,17.2,16.0,No,Yes
2014-11-20,1,13.8,24.0,0.0,5.4,7.4,WSW,WSW,7.0,19.0,61.0,43.0,1009.5,1006.6,7.0,4.0,20.0,22.8,No,Yes
2014-12-02,1,13.6,18.9,0.0,5.2,7.5,SW,SSW,19.0,22.0,57.0,51.0,1016.6,1014.5,8.0,1.0,15.4,17.2,No,No
2014-12-05,1,14.1,19.5,0.0,,1.1,E,E,17.0,22.0,45.0,59.0,1020.7,1017.2,7.0,8.0,17.4,16.5,No,No
2015-01-01,1,,21.9,0.0,3.4,8.6,,,,,,,1013.2,1009.3,,,,,No,No
2015-01-24,1,17.2,20.1,0.0,7.6,2.0,SSW,S,19.0,15.0,63.0,68.0,1018.0,1017.9,7.0,7.0,18.4,19.4,No,No
2015-02-09,1,18.4,23.4,0.0,7.4,8.8,WSW,WSW,6.0,4.0,82.0,72.0,1019.9,1020.0,8.0,3.0,20.2,22.2,No,No
2015-02-26,1,18.8,21.5,0.0,4.6,0.4,E,ESE,7.0,4.0,84.0,95.0,1009.9,1006.3,8.0,8.0,20.1,20.4,No,Yes
2015-03-04,1,12.1,21.9,0.0,4.0,10.0,,SE,0.0,19.0,76.0,59.0,1027.0,1025.1,7.0,0.0,18.0,21.0,No,No
2015-03-07,1,17.9,23.1,0.0,5.4,11.0,,,0.0,0.0,64.0,99.0,1021.7,1018.6,3.0,1.0,20.0,18.0,No,No
2015-03-09,1,17.2,21.6,0.6,5.2,5.5,SE,SE,6.0,15.0,87.0,74.0,1020.3,1017.9,7.0,7.0,18.5,20.0,No,No
2015-03-29,1,16.7,23.0,0.2,3.8,8.4,NW,SSE,2.0,7.0,82.0,69.0,1022.6,1018.7,6.0,0.0,18.8,21.4,No,No
2015-03-30,1,14.4,24.1,0.0,4.2,7.9,,SSW,0.0,28.0,87.0,81.0,1016.2,1013.7,2.0,6.0,17.7,21.4,No,No
2015-04-08,1,16.6,23.5,0.0,3.8,2.9,N,E,11.0,37.0,78.0,82.0,1015.4,1012.9,6.0,8.0,17.1,20.9,No,No
2015-04-12,1,16.8,19.8,29.4,2.2,3.0,W,W,33.0,39.0,91.0,82.0,1010.2,1010.0,8.0,7.0,17.9,18.5,Yes,Yes
2015-04-16,1,11.4,19.4,0.0,2.2,4.9,SW,SW,4.0,19.0,67.0,62.0,1032.7,1029.9,7.0,1.0,15.2,18.8,No,No
2015-05-02,1,6.9,19.5,0.0,2.8,7.5,W,SW,2.0,17.0,82.0,55.0,1019.9,1015.2,0.0,6.0,10.1,16.8,No,No
2015-05-04,1,9.9,14.6,8.4,4.4,5.6,SW,W,63.0,46.0,71.0,67.0,1017.1,1020.5,6.0,6.0,10.6,13.8,Yes,Yes
2015-05-08,1,7.6,18.6,0.0,3.2,5.1,W,W,2.0,20.0,83.0,74.0,1027.2,1025.0,7.0,5.0,12.8,17.7,No,No
2015-05-13,1,11.0,20.2,0.0,2.6,9.7,NE,SE,15.0,19.0,66.0,49.0,1033.6,1029.0,0.0,1.0,13.0,19.5,No,No
2015-05-26,1,12.3,16.0,1.6,2.6,3.6,SW,W,28.0,37.0,79.0,63.0,1021.3,1022.3,3.0,7.0,15.0,15.0,Yes,No
2015-05-27,1,10.5,17.0,0.0,2.6,2.3,NW,WSW,4.0,19.0,70.0,64.0,1022.2,1019.8,8.0,7.0,12.0,16.0,No,Yes
2015-05-30,1,8.3,18.0,3.2,0.6,8.7,ESE,NW,4.0,2.0,91.0,64.0,1027.8,1025.0,1.0,1.0,10.5,17.2,Yes,No
2015-06-04,1,14.6,23.0,2.6,1.8,7.8,NW,NW,19.0,11.0,78.0,58.0,1020.6,1019.6,1.0,1.0,17.5,22.0,Yes,No
2015-07-04,1,12.8,19.6,1.7,0.2,5.0,SSW,NNW,9.0,11.0,86.0,58.0,1020.7,1018.2,6.0,6.0,14.6,18.5,Yes,Yes
2015-07-05,1,10.5,17.6,2.2,2.2,6.3,SW,SW,11.0,11.0,88.0,65.0,1020.6,1019.2,6.0,6.0,12.0,16.5,Yes,No
2015-07-22,1,8.0,18.5,0.2,1.8,9.2,N,N,9.0,28.0,70.0,53.0,1015.1,1011.2,2.0,5.0,12.8,18.0,No,Yes
2015-07-27,1,5.0,18.2,0.0,1.0,6.9,SSW,SSW,6.0,4.0,78.0,55.0,1031.8,1027.1,7.0,7.0,8.1,17.5,No,No
2015-08-31,1,8.2,16.8,0.8,2.8,4.2,SSW,,7.0,,68.0,,1015.0,1011.6,3.0,,12.8,,No,Yes
2015-09-04,1,8.6,18.7,0.0,2.0,4.3,SSW,,2.0,,87.0,,1015.0,1012.5,7.0,,10.8,,No,Yes
2015-09-14,1,9.5,15.0,3.2,3.0,3.3,NW,,7.0,,94.0,,1022.6,1024.4,8.0,,13.0,,Yes,No
2015-09-19,1,12.0,14.6,3.8,4.2,6.5,SW,,56.0,,73.0,,1026.0,1027.7,6.0,,12.9,,Yes,No
2015-09-21,1,9.5,18.0,0.0,2.2,4.2,SE,,19.0,,94.0,,1032.4,1030.3,6.0,,13.0,,No,No
2015-09-22,1,9.0,21.0,0.0,1.4,10.0,NE,,15.0,,76.0,,1031.7,1027.4,0.0,,14.2,,No,No
2015-09-24,1,13.2,29.6,0.0,6.4,8.3,NNE,,30.0,,52.0,,1019.7,1015.5,6.0,,21.5,,No,No
2015-10-17,1,10.5,21.0,0.1,6.8,12.0,E,,9.0,,82.0,,1021.7,1015.3,0.0,,18.9,,No,No
2015-10-18,1,13.5,20.0,0.4,5.4,7.8,WSW,,13.0,,86.0,,1014.0,1013.0,5.0,,17.9,,No,Yes
2015-10-19,1,11.3,17.8,15.2,5.2,9.9,WSW,,9.0,,82.0,,1021.4,1020.7,4.0,,15.7,,Yes,No
2015-10-22,1,16.4,,0.0,6.0,7.0,E,,19.0,,87.0,,1015.3,1010.7,7.0,,19.8,,No,No
2015-10-24,1,15.1,17.2,0.6,6.0,1.9,SSW,,17.0,,94.0,,1020.6,1020.7,8.0,,15.6,,No,Yes
2015-10-28,1,15.6,18.8,3.2,2.4,0.7,E,,19.0,,91.0,,1018.1,1016.5,8.0,,17.0,,Yes,No
2015-11-15,1,18.0,22.9,5.0,7.8,12.2,WSW,,13.0,,86.0,,1011.9,1012.5,4.0,,21.6,,Yes,No
2015-11-24,1,15.6,18.4,1.2,7.8,6.7,S,,31.0,,85.0,,1016.2,1016.2,7.0,,16.5,,Yes,No
2015-12-01,1,14.2,20.6,0.0,4.2,,SSW,,13.0,,62.0,,1025.2,1023.5,7.0,,15.4,,No,No
2015-12-06,1,12.5,17.8,40.0,4.6,0.3,SW,,35.0,,86.0,,1005.6,1007.9,8.0,,17.0,,Yes,Yes
2015-12-10,1,12.1,20.2,0.0,4.0,13.2,SW,,11.0,,63.0,,1022.8,1021.7,3.0,,17.1,,No,No
2015-12-21,1,16.5,23.0,0.0,8.2,,ENE,,19.0,,55.0,,1016.0,1013.3,1.0,,22.5,,No,No
2015-12-27,1,14.5,26.0,0.0,7.8,13.2,SE,,6.0,,73.0,,1018.2,1014.9,0.0,,21.9,,No,No
2015-12-31,1,16.3,,0.0,11.6,,SE,,19.0,,78.0,,1020.6,1020.9,7.0,,17.3,,No,No
2016-01-02,1,16.8,24.0,0.0,8.0,10.3,E,,20.0,,78.0,,1017.4,1014.6,5.0,,21.5,,No,No
2016-01-03,1,17.2,20.9,0.6,6.8,0.0,E,,46.0,,95.0,,1019.0,1017.4,8.0,,18.5,,No,No
2016-01-10,1,19.5,24.7,0.0,16.6,7.8,W,,9.0,,86.0,,1012.4,1010.3,8.0,,20.5,,No,No
2016-01-11,1,18.7,23.2,0.0,5.2,8.7,W,,9.0,,76.0,,1011.2,1008.9,8.0,,21.5,,No,Yes
2016-01-21,1,16.5,20.5,17.4,4.8,3.5,S,,15.0,,67.0,,1016.1,1016.5,4.0,,17.3,,Yes,No
2016-01-22,1,15.2,22.3,0.8,2.0,8.5,SSW,,2.0,,70.0,,1019.8,1018.4,7.0,,18.7,,No,No
